ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-08-06,303.2094144966959,273.6827078633879,331.9816046874558,303.2094144966959,303.2094144966959,0.5195215344406648,0.5195215344406648,0.5195215344406648,0.5195215344406648,0.5195215344406648,0.5195215344406648,0.0,0.0,0.0,303.7289360311366
2024-08-07,301.74812303976563,273.43277684731623,330.3802712262246,301.74812303976563,301.74812303976563,0.24694446947364218,0.24694446947364218,0.24694446947364218,0.24694446947364218,0.24694446947364218,0.24694446947364218,0.0,0.0,0.0,301.9950675092393
2024-08-08,300.28683158283525,271.5699453560983,330.80444270742527,300.28683158283525,300.28683158283525,0.09383307842761629,0.09383307842761629,0.09383307842761629,0.09383307842761629,0.09383307842761629,0.09383307842761629,0.0,0.0,0.0,300.38066466126287
2024-08-09,298.8255401259049,265.8713185216473,327.4331974069394,298.8255401259049,298.8255401259049,-0.9721190934727798,-0.9721190934727798,-0.9721190934727798,-0.9721190934727798,-0.9721190934727798,-0.9721190934727798,0.0,0.0,0.0,297.85342103243215
2024-08-10,297.36424866878747,270.9457805867709,324.5095373605265,297.36424866878747,297.36424866878747,-0.5629101133627681,-0.5629101133627681,-0.5629101133627681,-0.5629101133627681,-0.5629101133627681,-0.5629101133627681,0.0,0.0,0.0,296.8013385554247
2024-08-11,295.90295721167,266.27817360251066,323.68736624891795,295.90295721167,295.90295721167,0.18545228699867852,0.18545228699867852,0.18545228699867852,0.18545228699867852,0.18545228699867852,0.18545228699867852,0.0,0.0,0.0,296.0884094986687
2024-08-12,294.4416657545526,265.93555862461477,324.21881859298776,294.4416657545526,294.4416657545526,0.4892778374906464,0.4892778374906464,0.4892778374906464,0.4892778374906464,0.4892778374906464,0.4892778374906464,0.0,0.0,0.0,294.93094359204326
2024-08-13,292.9803742981245,263.4966305512094,321.661362283779,292.9803742981245,292.9803742981245,0.519521534441729,0.519521534441729,0.519521534441729,0.519521534441729,0.519521534441729,0.519521534441729,0.0,0.0,0.0,293.4998958325662
2024-08-14,291.51908284169633,264.11287061090735,321.0508123096923,291.51908284169633,291.51908284169633,0.2469444694739193,0.2469444694739193,0.2469444694739193,0.2469444694739193,0.2469444694739193,0.2469444694739193,0.0,0.0,0.0,291.76602731117026
2024-08-15,290.05779138526816,261.6712302621237,317.87013377078097,290.05779138526816,290.05779138526816,0.0938330784270207,0.0938330784270207,0.0938330784270207,0.0938330784270207,0.0938330784270207,0.0938330784270207,0.0,0.0,0.0,290.15162446369516
2024-08-16,288.59649992884,258.5259353581565,316.6527460888543,288.59649992884,288.59649992884,-0.972119093471151,-0.972119093471151,-0.972119093471151,-0.972119093471151,-0.972119093471151,-0.972119093471151,0.0,0.0,0.0,287.6243808353688
2024-08-17,287.1352084724118,257.1831600716114,315.43528805616614,287.1352084724118,287.1352084724118,-0.5629101133614846,-0.5629101133614846,-0.5629101133614846,-0.5629101133614846,-0.5629101133614846,-0.5629101133614846,0.0,0.0,0.0,286.5722983590503
2024-08-18,285.6739170159837,256.3179868091163,313.9100644412006,285.6739170159837,285.6739170159837,0.1854522869994837,0.1854522869994837,0.1854522869994837,0.1854522869994837,0.1854522869994837,0.1854522869994837,0.0,0.0,0.0,285.85936930298317
2024-08-19,284.21262555955553,254.8657503286951,312.59858846442677,284.21262555955553,284.21262555955553,0.489277837490347,0.489277837490347,0.489277837490347,0.489277837490347,0.489277837490347,0.489277837490347,0.0,0.0,0.0,284.7019033970459
2024-08-20,282.7513341031274,254.34353449235954,312.246975962883,282.7513341031274,282.7513341031274,0.519521534440995,0.519521534440995,0.519521534440995,0.519521534440995,0.519521534440995,0.519521534440995,0.0,0.0,0.0,283.2708556375684
2024-08-21,281.2900426466992,254.37161886989466,310.6213782946985,281.2900426466992,281.2900426466992,0.24694446947372195,0.24694446947372195,0.24694446947372195,0.24694446947372195,0.24694446947372195,0.24694446947372195,0.0,0.0,0.0,281.5369871161729
2024-08-22,279.8287511902711,253.5737667612172,308.6655760143073,279.8287511902711,279.8287511902711,0.09383307842965025,0.09383307842965025,0.09383307842965025,0.09383307842965025,0.09383307842965025,0.09383307842965025,0.0,0.0,0.0,279.92258426870075
2024-08-23,278.36745973384285,248.5858607651444,306.2815216089941,278.36745973384285,278.36745973384285,-0.9721190934713584,-0.9721190934713584,-0.9721190934713584,-0.9721190934713584,-0.9721190934713584,-0.9721190934713584,0.0,0.0,0.0,277.3953406403715
2024-08-24,276.90616827741474,247.12928345207393,302.2361592445922,276.90616827741474,276.90616827741474,-0.5629101133621088,-0.5629101133621088,-0.5629101133621088,-0.5629101133621088,-0.5629101133621088,-0.5629101133621088,0.0,0.0,0.0,276.3432581640526
2024-08-25,275.44487682098656,244.26245755990536,304.2050890484419,275.44487682098656,275.44487682098656,0.18545228699912386,0.18545228699912386,0.18545228699912386,0.18545228699912386,0.18545228699912386,0.18545228699912386,0.0,0.0,0.0,275.6303291079857
2024-08-26,273.98358536455845,245.14759856795303,305.62830515607124,273.98358536455845,273.98358536455845,0.48927783749119297,0.48927783749119297,0.48927783749119297,0.48927783749119297,0.48927783749119297,0.48927783749119297,0.0,0.0,0.0,274.47286320204967
2024-08-27,272.5222939081302,243.9020868277797,299.96460142555344,272.5222939081302,272.5222939081302,0.5195215344413778,0.5195215344413778,0.5195215344413778,0.5195215344413778,0.5195215344413778,0.5195215344413778,0.0,0.0,0.0,273.0418154425716
